TimeCreated,Id,AccountName,LogonType,SourceIP,Label
2026-06-13 15:15:34,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 15:15:44,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 15:17:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 15:21:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 15:22:31,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 15:25:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 15:39:08,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 15:47:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 15:47:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 15:48:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 16:08:38,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 16:36:11,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 16:36:11,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 16:36:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 16:36:14,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 16:39:08,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 16:47:48,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 16:55:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 16:55:53,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:01:52,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:01:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:07:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:13:48,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:15:39,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:15:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:19:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:21:56,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 17:21:56,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 17:21:56,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 17:21:56,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:21:56,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:21:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:22:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 17:22:03,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:03:18,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-13 19:03:18,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-13 19:03:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:03:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:03:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:03:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:03:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:03:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:03:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:03:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:03:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:04:25,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:08:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:11:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:13:55,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:14:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:14:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:18:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:18:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:18:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:18:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:22:24,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:30:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:31:25,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 19:52:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 20:11:29,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 20:13:37,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 20:15:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 20:16:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 20:16:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 20:16:07,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 20:16:07,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 20:16:07,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 20:16:11,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 20:16:11,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 20:16:11,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 20:16:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 20:16:17,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:02:18,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-13 21:02:18,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-13 21:02:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:02:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:02:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:02:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:02:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:02:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:02:24,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:02:28,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:03:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:06:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:07:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:13:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:14:16,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:17:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:17:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:17:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:17:21,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:26:53,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:38:02,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:40:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:48:53,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 21:56:51,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 22:33:38,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 22:38:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 22:42:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 22:49:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 22:55:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 22:56:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:04:20,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:06:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:14:25,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:27:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:27:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:27:50,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:36:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:36:44,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:40:59,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 23:41:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:41:00,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 23:41:00,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-13 23:41:00,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:41:02,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-13 23:41:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:44:02,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:44:05,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-14 06:44:05,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-14 06:44:05,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:44:05,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:44:05,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:44:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:44:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:44:17,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:44:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:45:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:46:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:47:25,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:49:01,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:49:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:49:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:50:02,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:50:02,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:50:03,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:55:29,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:59:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:59:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:59:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 06:59:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:05:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:05:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:06:56,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:19:51,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:21:48,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:24:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:30:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:30:53,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:35:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:40:15,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:42:53,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:43:04,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:46:09,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 07:46:09,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 07:46:09,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 07:46:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:46:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:46:12,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 07:46:16,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 09:59:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:00:05,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-14 10:00:05,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-14 10:00:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:00:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:00:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:00:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:00:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:00:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:00:18,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:01:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:03:25,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:05:01,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:05:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:11:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:11:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:11:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:11:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:11:34,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:15:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:15:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:15:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:17:46,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:17:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:24:51,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:24:52,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:27:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:27:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:34:05,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:36:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:40:12,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:40:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:51:03,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 10:52:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:01:45,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:01:57,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:03:31,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:19:53,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:24:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:24:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:27:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:33:31,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:38:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:39:16,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:42:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:46:53,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:47:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:47:12,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:51:02,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:53:54,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 11:58:59,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:00:04,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:00:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:00:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:03:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:05:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:06:05,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:06:48,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:16:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:31:11,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:32:08,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:32:18,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:40:01,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:40:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:41:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:41:17,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:41:54,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:42:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:43:55,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:45:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:45:49,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:50:36,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 12:50:36,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 12:50:36,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 12:50:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:50:39,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 12:50:44,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:35:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:35:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:35:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:35:26,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-14 15:35:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:35:26,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-14 15:35:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:35:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:35:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:37:02,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:37:50,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:40:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:40:50,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:48:18,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:50:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:50:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:50:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 15:50:28,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:11:46,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:26:28,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:28:34,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:31:29,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:33:32,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 16:33:32,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 16:33:32,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 16:33:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:33:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:33:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:33:40,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:56:56,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:57:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:57:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:57:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:57:26,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-14 16:57:26,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-14 16:57:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:57:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:57:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:57:31,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:57:33,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:57:38,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 16:58:23,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:01:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:02:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:02:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:03:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:06:44,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:08:46,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:11:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:12:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:12:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:12:28,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:21:45,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:21:45,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:21:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:32:55,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:34:58,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 17:34:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:34:58,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 17:34:58,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-14 17:34:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:34:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:35:01,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 17:35:04,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:51:38,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:51:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:51:50,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:52:09,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-14 21:52:09,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-14 21:52:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:52:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:52:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:52:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:52:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:52:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:52:28,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:53:22,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:57:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 21:58:13,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:01:46,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:02:04,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:07:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:07:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:07:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:07:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:08:37,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:12:06,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:27:03,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:31:09,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:58:35,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:58:36,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 22:58:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:00:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:00:59,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:04:52,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:08:05,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:08:08,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:14:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:14:26,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:14:27,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:30:07,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:47:19,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:51:44,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:51:45,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:54:12,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-14 23:54:12,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:07:21,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:10:52,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:13:51,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:15:21,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:20:16,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:24:58,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:37:59,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:38:14,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:38:55,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:38:55,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:39:45,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:39:47,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 00:44:32,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 01:27:10,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-15 01:27:10,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-15 01:27:10,4624,BACHTRANPC$,2,Unknown,Normal
2026-06-15 01:27:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 01:27:10,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 01:27:11,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 01:27:12,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 01:27:16,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:34:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:34:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:34:41,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-15 06:34:41,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:34:41,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-15 06:34:42,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:34:43,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:34:48,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:34:52,4624,BACHTRANPC$,5,Unknown,Normal
2026-06-15 06:34:57,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-15 06:34:57,4624,BACHTRANPC$,2,127.0.0.1,Normal
2026-06-15 06:34:57,4624,BACHTRANPC$,5,Unknown,Normal
